A long-haired woman dressed in a cap, jeans, and yellow shirt appears to be leading an unseen dog with a extendable leash.	appears leash yellow extendable dog be unseen long-haired jeans, woman cap, dressed leading to shirt.
A couple of Asian people eating ice cream cones.	asian people eating cream couple ice cones.
A man wearing a gray jacket is playing the piano on the sidewalk.	piano wearing man sidewalk gray playing jacket.
Two teenagers are staring across a table.	staring table across teenagers two.
A young couple walk along a stream on a hot day.	young hot stream along day walk couple.
A man wearing a gray t-shirt and jeans jumps in a living room.	man wearing jumps living gray room t-shirt jeans.
A man with a mow-hawk holds several pieces of wooden furniture in a plastic tub at the street corner.	pieces holds plastic several man mow-hawk furniture wooden street corner tub.
A girl in a bikini is taking a picture of a few people.	taking picture people few bikini girl.
The several people standing on the Washington Wells platform, waiting for a train.	people washington wells waiting platform, standing several train.
An athlete wearing neon green and orange snowboards over a tiny blue car.	car blue over athlete orange green tiny wearing neon snowboards.
Two males are walking while a female is holding an umbrella with white polka dots.	two males white dots umbrella holding female walking while polka.
Several construction workers standing on a scaffold	construction workers several scaffold standing.
A newborn boy is lying in an incubator with many tubes attached.	attached newborn boy many lying incubator tubes.
A young person is doing a trick on a bike.	bike young doing trick person.
A couple poses with their snowboards in the middle of a snowy timber.	poses timber snowboards snowy couple middle their.
Blue semi truck and two gentleman standing in front of it.	two it gentleman standing semi blue truck front.
A woman with a pierced nose is underneath a blue umbrella.	woman umbrella underneath nose blue pierced.
A man wearing a black coat is walking.	coat wearing walking black man.
A yellow car is driving through the street with three pedestrians on a sidewalk.	yellow driving street through car three pedestrians sidewalk.
A man carrying many bags of cans probably going to sell the for scraps.	man sell scraps many to bags going carrying cans probably.
A women` s hand and arm with blue fingernail polish and a tattoo that reads no regrets.	s tattoo polish regrets that arm no reads blue fingernail hand women`.
Young girl with painted face and pigtails is sitting on a bench at water's edge.	face edge young girl water's bench painted sitting pigtails.
A gentleman in a baseball cap is signing books for a couple of women.	gentleman books baseball signing couple cap women.
This girl is clad in a red snowsuit, climbing a tree.	red clad climbing tree girl snowsuit, this.
After falling down into the snow, a young woman takes a photo of her friends in the distance.	falling into takes distance after photo young friends woman snow, down her.
Man standing besides street with guitar on his back.	back besides guitar street his standing man.
A very tall woman in a very short orange dress strolls down an empty sidewalk.	tall strolls sidewalk woman orange dress down very very short empty.
A boy wearing very bright green fuzzy pants.	pants wearing green fuzzy bright boy very.
A blond woman laughs at the women next to her wearing a white fringe jacket.	women white jacket fringe blond next laughs her wearing woman to.
Two females running around a track, in athletic clothes.	two clothes females around track, athletic running.
A tattooed man cleaning the street gutter with a shovel.	street gutter cleaning tattooed man shovel.
A person walks in front of the Heal's store.	heal's front store walks person.
A woman dressed in a black top and green skirt dancing, as a man in the background looks on.	dressed skirt background black woman looks man top dancing, as green on.
A little girl is squatting next to a body of water while poking a stick into it.	body little while water to squatting stick poking it next girl into.
